"","id_manz","P","D","L","X","Y","1_FR_A","2_FR_A","YearLastAFII","ageAP","nbSpray","nbSprayI","nbSprayII","nbPos","DenH","InspH","PosInspH","RocH","PosRocH","Total","nbDen","nbInsp","nbInspProg","nbInspPos","nbRoc","nbRocProg","nbRocPos","IIspray","Unspray","ManzPos2012","ManzPosPre2012","ManzVigPre2012","NextManzPosPre2012","codeLoc","focus","Den1"
"7677","64-25","1","25","2",229352.589977091,8181146.37171536,5,6,6,6,11,11,11,4,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.2",TRUE,FALSE
"7678","642-7","1","7","42A",226228.6580675,8179436.132786,NA,5,5,7,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,FALSE,FALSE,FALSE,FALSE,"1.7.42A",TRUE,FALSE
"7682","643-13","1","13","83",232756.307406,8182989.085788,8,9,9,3,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE
"7683","643-25","1","25","26",232607.699746526,8176398.77053811,6,7,7,5,12,10,12,3,0,0,0,0,0,19,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7685","643-7","1","7","42A",226246.739837333,8179432.67044833,NA,5,5,7,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.7.42A",TRUE,FALSE
"7688","644-13","1","13","83",232855.765356111,8182947.70638722,8,9,9,3,8,6,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,10,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE
"7689","644-25","1","25","26",232574.303663905,8176439.90299271,6,7,7,5,14,11,14,1,0,0,0,0,0,21,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7695","645-25","1","25","26",232543.581679118,8176482.48059194,6,7,7,5,11,10,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7700","646-13","1","13","83",232939.787450222,8182831.85143006,8,9,9,3,29,25,24,3,0,0,0,0,0,36,0,0,0,0,0,0,0,9,7,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE
"7701","646-25","1","25","26",232456.223033176,8176419.76210829,6,7,7,5,10,9,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7704","64-7","1","7","8",226192.601085,8179803.424037,3,4,4,8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.8",TRUE,FALSE
"7707","647-13","1","13","83",232987.961418878,8182867.3309299,NA,9,9,3,19,18,15,0,0,0,0,0,0,41,0,0,0,0,0,0,0,9,22,FALSE,FALSE,FALSE,FALSE,"1.13.83",TRUE,FALSE
"7708","647-25","1","25","26",232483.938358941,8176371.69930482,6,7,7,5,13,10,13,2,0,0,0,0,0,17,0,0,0,0,0,0,0,7,4,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7711","64-8","1","8","6",231426.678455,8179865.2215265,7,7,8,4,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.6",TRUE,FALSE
"7714","648-13","1","13","81",232667.038293038,8183031.27791031,8,9,9,3,21,21,16,3,0,0,0,0,0,26,0,0,0,0,0,0,0,9,5,FALSE,FALSE,FALSE,FALSE,"1.13.81",TRUE,FALSE
"7715","648-25","1","25","26",232517.9990853,8176332.6408252,NA,7,7,5,15,13,15,2,0,0,0,0,0,20,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7721","649-13","1","13","81",232557.898328476,8182975.04920371,8,9,9,3,11,11,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0,9,10,FALSE,FALSE,FALSE,FALSE,"1.13.81",TRUE,FALSE
"7722","649-25","1","25","26",232546.396492333,8176288.41508139,6,7,7,5,9,8,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,9,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7727","650-13","1","13","81",232584.421266818,8182929.35471868,8,9,9,3,20,16,15,2,0,0,0,0,0,22,0,0,0,0,0,0,0,9,2,FALSE,FALSE,FALSE,FALSE,"1.13.81",TRUE,FALSE
"7728","650-25","1","25","26",232593.308278333,8176235.86603411,6,7,7,5,12,12,12,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,6,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7736","651-13","1","13","81",232610.015613,8182875.66208483,8,9,9,3,18,17,13,1,0,0,0,0,0,23,0,0,0,0,0,0,0,9,5,FALSE,FALSE,FALSE,FALSE,"1.13.81",TRUE,FALSE
"7737","651-25","1","25","26",232627.861071688,8176184.23844881,6,7,7,5,11,11,11,1,0,0,0,0,0,16,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7741","65-18","1","18","3",224774.074477,8180383.12205758,4,5,6,6,10,8,10,5,0,0,0,0,0,12,0,0,0,0,0,0,0,5,2,FALSE,FALSE,FALSE,FALSE,"1.18.3",TRUE,FALSE
"7744","652-13","1","13","81",232689.963046625,8182926.37985788,8,9,9,3,4,4,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,9,4,FALSE,FALSE,FALSE,FALSE,"1.13.81",TRUE,FALSE
"7745","652-25","1","25","26",232716.791130944,8176256.00492517,6,7,7,5,10,10,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,8,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7746","65-23","1","23","5",219634.691289,8180369.16909331,5,6,6,6,11,10,8,2,0,0,0,0,0,13,0,0,0,0,0,0,0,6,2,FALSE,FALSE,FALSE,FALSE,"1.23.5",TRUE,FALSE
"7748","65-24","1","24","1",223616.214372,8179931.8049058,4,NA,5,7,5,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.24.1",TRUE,FALSE
"7749","65-25","1","25","2",229341.906452167,8181099.68030167,5,6,6,6,6,5,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,"1.25.2",TRUE,FALSE
"7754","653-25","1","25","26",232679.760752235,8176300.93663924,6,7,7,5,8,8,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,9,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7760","654-25","1","25","26",232771.6614694,8176367.17962005,6,7,7,5,15,13,14,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,5,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7766","655-25","1","25","26",232806.473201381,8176323.850119,NA,7,7,5,14,10,14,0,0,0,0,0,0,21,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7771","656-13","1","13","80",232435.005415571,8183151.6832146,NA,NA,11,1,25,21,14,0,0,0,0,0,0,42,0,0,0,0,0,0,0,11,17,FALSE,FALSE,FALSE,FALSE,"1.13.80",TRUE,FALSE
"7772","656-25","1","25","26",232894.107056421,8176388.34575095,6,7,7,5,18,16,18,7,0,0,0,0,0,19,0,0,0,0,0,0,0,7,1,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7775","65-7","1","7","7A",226580.201184667,8179417.71784644,3,4,4,8,9,5,9,3,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,"1.7.7A",TRUE,FALSE
"7778","657-13","1","13","80",232509.884533538,8183133.58916169,NA,NA,11,1,15,11,12,3,0,0,0,0,0,26,0,0,0,0,0,0,0,11,11,FALSE,FALSE,FALSE,FALSE,"1.13.80",TRUE,FALSE
"7779","657-25","1","25","26",232861.6626705,8176435.04072925,6,7,7,5,10,9,9,1,0,0,0,0,0,20,0,0,0,0,0,0,0,7,10,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7781","657-7","1","7","43",226864.5300858,8178895.770605,NA,5,5,7,10,7,9,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,FALSE,FALSE,FALSE,FALSE,"1.7.43",TRUE,FALSE
"7782","65-8","1","8","6",231415.8388235,8179833.4878975,7,7,8,4,6,6,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,FALSE,FALSE,FALSE,FALSE,"1.8.6",TRUE,FALSE
"7786","658-25","1","25","26",232977.869697844,8176533.16998903,NA,7,7,5,16,10,16,0,0,0,0,0,0,32,0,0,0,0,0,0,0,7,16,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7792","659-25","1","25","26",233028.966069571,8176502.13357724,6,7,7,5,19,16,14,0,0,0,0,0,0,42,0,0,0,0,0,0,0,7,23,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7798","660-25","1","25","26",233116.217549636,8176555.18163682,6,7,7,5,4,2,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,7,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
"7807","661-25","1","25","26",233074.4765725,8176402.70888438,6,7,7,5,17,13,15,0,0,0,0,0,0,32,0,0,0,0,0,0,0,7,15,FALSE,FALSE,FALSE,FALSE,"1.25.26",TRUE,FALSE
