"","UNICODE","NRO_DENUNCIA","D","L","X","Y","id_manz","rocFAstatus","infFAstatus","INSP_POSITIVA","INSP_COMPLETA","DIA_INSP","MES_INSP","ANIO_INSP","infestedRV","complete","DIA_ROC","MES_ROC","ANIO_ROC","VisitVig","PosVig","PosVigNegFA","PosVigNoFA","PosVigPosFA","YearLastAFII","ageAP","TYPO_DENUNCIA","FECHA_ROC","FECHA_INSP","FECHA_VISIT","ANIO_VISIT","firstControl","firstControlBlock","DateFirstSpray","histTreat","TimeSinceFirst","codeLoc","focus"
"450","1.18.12.45",0,18,"12",224558.969258,8180741.79662,"261-18",2,0,0,0,0,0,0,0,1,24,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,0,2007-01-24,NA,2007-01-24,2007,TRUE,TRUE,2007-01-22,0,2,"1.18.12",TRUE
"455","1.18.12.48",0,18,"12",224594.688686,8180704.627497,"261-18",1,0,0,0,0,0,0,0,1,24,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,0,2007-01-24,NA,2007-01-24,2007,TRUE,TRUE,2007-01-22,0,2,"1.18.12",TRUE
"472","1.18.12.76",0,18,"12",224644.616693,8180629.914901,"262-18",2,0,0,0,0,0,0,1,1,6,6,2006,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,0,2006-06-06,NA,2006-06-06,2006,TRUE,TRUE,2006-06-06,0,0,"1.18.12",TRUE
"470","1.18.12.74",0,18,"12",224647.434493,8180660.631454,"262-18",2,0,0,0,0,0,0,0,1,10,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,0,2007-09-10,NA,2007-09-10,2007,TRUE,FALSE,2006-06-06,2,461,"1.18.12",TRUE
"463","1.18.12.57",53,18,"12",224672.007086,8180662.818714,"262-18",2,0,0,1,1,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-01,2009-06-01,2009,FALSE,FALSE,2006-06-06,1,1091,"1.18.12",TRUE
"467","1.18.12.61",53,18,"12",224697.925922,8180626.535472,"262-18",2,0,0,1,1,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-01,2009-06-01,2009,FALSE,FALSE,2006-06-06,1,1091,"1.18.12",TRUE
"473","1.18.12.76",66,18,"12",224644.616693,8180629.914901,"262-18",2,0,0,0,0,0,0,0,1,1,6,2009,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,3,2009-06-01,NA,2009-06-01,2009,FALSE,FALSE,2006-06-06,1,1091,"1.18.12",TRUE
"461","1.18.12.55",83,18,"12",224634.200973,8180678.324614,"262-18",0,0,0,0,0,0,0,1,1,1,7,2009,TRUE,TRUE,FALSE,TRUE,FALSE,5,4,4,2009-07-01,NA,2009-07-01,2009,TRUE,FALSE,2006-06-06,2,1121,"1.18.12",TRUE
"471","1.18.12.74",83,18,"12",224647.434493,8180660.631454,"262-18",2,0,0,0,0,0,0,0,1,1,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,4,2009-07-01,NA,2009-07-01,2009,FALSE,FALSE,2006-06-06,1,1121,"1.18.12",TRUE
"464","1.18.12.57",83,18,"12",224672.007086,8180662.818714,"262-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,4,NA,NA,NA,0,FALSE,FALSE,2006-06-06,1,NA,"1.18.12",TRUE
"465","1.18.12.59",53,18,"12",224687.528276,8180642.095995,"262-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,NA,NA,0,FALSE,FALSE,2006-06-06,1,NA,"1.18.12",TRUE
"466","1.18.12.60",53,18,"12",224693.090051,8180632.985592,"262-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,NA,NA,0,FALSE,FALSE,2006-06-06,1,NA,"1.18.12",TRUE
"462","1.18.12.56",83,18,"12",224661.673795,8180674.700882,"262-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,4,NA,NA,NA,0,FALSE,FALSE,2006-06-06,1,NA,"1.18.12",TRUE
"1503","1.25.12.139",0,25,"12",230372.682126,8179371.774619,"266-25",2,0,0,0,0,0,0,0,1,14,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,0,2007-09-14,NA,2007-09-14,2007,TRUE,TRUE,2007-09-14,0,0,"1.25.12",TRUE
"1504","1.25.12.140",0,25,"12",230364.395117,8179368.80137,"266-25",2,1,0,0,0,0,0,0,1,14,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,0,2007-09-14,NA,2007-09-14,2007,TRUE,TRUE,2007-09-14,0,0,"1.25.12",TRUE
"1505","1.25.12.141",0,25,"12",230357.265564,8179368.374989,"266-25",0,0,0,0,0,0,0,0,1,14,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,0,2007-09-14,NA,2007-09-14,2007,TRUE,TRUE,2007-09-14,0,0,"1.25.12",TRUE
"1506","1.25.12.142",0,25,"12",230349.815213,8179366.425138,"266-25",2,1,0,0,0,0,0,0,1,14,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,0,2007-09-14,NA,2007-09-14,2007,TRUE,TRUE,2007-09-14,0,0,"1.25.12",TRUE
"1958","1.7.20.81",0,7,"20",226074.681902,8180814.934955,"267-7",2,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.20",TRUE
"1959","1.7.20.83",0,7,"20",226072.694029,8180787.309073,"267-7",1,1,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.20",TRUE
"1960","1.7.20.84",0,7,"20",226070.274712,8180773.24192,"267-7",2,1,0,1,28,5,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,0,NA,2009-05-28,2009-05-28,2009,FALSE,FALSE,2005-04-26,1,1493,"1.7.20",TRUE
"1964","1.7.21.1",0,7,"21",226152.531791,8180881.650572,"268-7",2,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.21",TRUE
"2029","1.7.21.5",0,7,"21",226139.562186,8180870.512176,"268-7",2,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.21",TRUE
"2030","1.7.21.6",0,7,"21",226147.73605,8180866.089279,"268-7",0,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.21",TRUE
"2032","1.7.21.8",87,7,"21",226132.702416,8180849.465429,"269-7",2,0,0,0,0,0,0,0,1,22,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,4,2009-07-22,NA,2009-07-22,2009,TRUE,TRUE,2009-07-22,0,0,"1.7.21",TRUE
"2031","1.7.21.7",87,7,"21",226141.385556,8180843.961483,"269-7",1,0,0,0,0,0,0,1,1,22,7,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,4,2009-07-22,NA,2009-07-22,2009,TRUE,TRUE,2009-07-22,0,0,"1.7.21",TRUE
"1966","1.7.21.11",146,7,"21",226105.214665,8180838.290366,"269-7",1,0,0,1,16,12,2009,0,1,18,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-18,2009-12-16,2009-12-18,2009,TRUE,TRUE,2009-07-22,0,149,"1.7.21",TRUE
"1965","1.7.21.10",146,7,"21",226113.427467,8180860.209144,"269-7",2,0,0,0,0,0,0,0,1,18,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-18,NA,2009-12-18,2009,TRUE,TRUE,2009-07-22,0,149,"1.7.21",TRUE
"1971","1.7.21.13",146,7,"21",226123.816892,8180828.415914,"269-7",2,0,0,0,0,0,0,0,1,18,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-18,NA,2009-12-18,2009,TRUE,TRUE,2009-07-22,0,149,"1.7.21",TRUE
"1967","1.7.21.11",193,7,"21",226105.214665,8180838.290366,"269-7",1,0,0,1,1,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-01,2010-05-01,2010,FALSE,FALSE,2009-07-22,1,283,"1.7.21",TRUE
"1969","1.7.21.12",193,7,"21",226114.860137,8180831.988649,"269-7",2,0,0,1,1,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-01,2010-05-01,2010,FALSE,FALSE,2009-07-22,1,283,"1.7.21",TRUE
"2033","1.7.21.8",193,7,"21",226132.702416,8180849.465429,"269-7",2,0,0,1,1,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-01,2010-05-01,2010,FALSE,FALSE,2009-07-22,1,283,"1.7.21",TRUE
"2034","1.7.21.9",193,7,"21",226124.344216,8180857.105138,"269-7",1,0,0,1,1,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-01,2010-05-01,2010,FALSE,FALSE,2009-07-22,1,283,"1.7.21",TRUE
"1968","1.7.21.12",146,7,"21",226114.860137,8180831.988649,"269-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,NA,NA,0,FALSE,FALSE,2009-07-22,1,NA,"1.7.21",TRUE
"1970","1.7.21.13",87,7,"21",226123.816892,8180828.415914,"269-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,NA,NA,NA,0,FALSE,TRUE,2009-07-22,1,NA,"1.7.21",TRUE
"1972","1.7.21.14",87,7,"21",226133.312298,8180826.0192,"269-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,4,NA,NA,NA,0,FALSE,TRUE,2009-07-22,1,NA,"1.7.21",TRUE
"1973","1.7.21.14",146,7,"21",226133.312298,8180826.0192,"269-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,NA,NA,0,FALSE,FALSE,2009-07-22,1,NA,"1.7.21",TRUE
"1844","1.7.1.17",73,7,"1",226442.324163,8179948.742665,"2-7",0,0,1,1,22,6,2009,1,1,23,6,2009,TRUE,TRUE,FALSE,TRUE,FALSE,4,5,1,2009-06-23,2009-06-22,2009-06-23,2009,TRUE,TRUE,2009-06-23,0,0,"1.7.1",TRUE
"1845","1.7.1.18",73,7,"1",226435.531064,8179942.300192,"2-7",1,0,0,0,0,0,0,0,1,23,6,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-06-23,NA,2009-06-23,2009,TRUE,TRUE,2009-06-23,0,0,"1.7.1",TRUE
"1848","1.7.1.21",347,7,"1",226417.450859,8179919.481787,"2-7",2,0,0,1,31,5,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,2011-05-31,2011-05-31,2011,FALSE,FALSE,2009-06-23,1,707,"1.7.1",TRUE
"1846","1.7.1.19",347,7,"1",226430.430598,8179935.11839,"2-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,2009-06-23,1,NA,"1.7.1",TRUE
"1847","1.7.1.20",347,7,"1",226423.754648,8179928.22338,"2-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,2009-06-23,1,NA,"1.7.1",TRUE
"1894","1.7.1.30",347,7,"1",226439.861443,8179923.884883,"2-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,2009-06-23,1,NA,"1.7.1",TRUE
"1895","1.7.1.31",347,7,"1",226447.689887,8179932.240362,"2-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,2009-06-23,1,NA,"1.7.1",TRUE
"1898","1.7.1.32",347,7,"1",226455.762696,8179937.119691,"2-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,2009-06-23,1,NA,"1.7.1",TRUE
"1976","1.7.21.19",0,7,"21",226096.583327,8180791.659144,"270-7",0,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.21",TRUE
"1974","1.7.21.18",0,7,"21",226098.170225,8180802.735991,"270-7",2,0,0,0,0,0,0,0,1,26,4,2005,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,0,2005-04-26,NA,2005-04-26,2005,TRUE,TRUE,2005-04-26,0,0,"1.7.21",TRUE
"1980","1.7.21.20",0,7,"21",226095.745235,8180781.056653,"270-7",2,0,0,0,0,0,0,0,1,20,4,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-04-20,NA,2006-04-20,2006,TRUE,FALSE,2005-04-26,2,359,"1.7.21",TRUE
"1984","1.7.21.23",0,7,"21",226105.052287,8180759.445794,"270-7",2,0,0,0,0,0,0,0,1,20,4,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-04-20,NA,2006-04-20,2006,TRUE,FALSE,2005-04-26,2,359,"1.7.21",TRUE
"1975","1.7.21.19",0,7,"21",226096.583327,8180791.659144,"270-7",0,0,0,0,0,0,0,0,1,17,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-01-17,NA,2007-01-17,2007,FALSE,FALSE,2005-04-26,1,631,"1.7.21",TRUE
"1979","1.7.21.20",0,7,"21",226095.745235,8180781.056653,"270-7",2,0,0,0,0,0,0,0,1,17,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-01-17,NA,2007-01-17,2007,FALSE,FALSE,2005-04-26,1,631,"1.7.21",TRUE
"1995","1.7.21.26",0,7,"21",226125.53924,8180775.442338,"270-7",2,0,0,0,0,0,0,1,1,29,8,2007,TRUE,TRUE,TRUE,FALSE,FALSE,4,3,0,2007-08-29,NA,2007-08-29,2007,TRUE,FALSE,2005-04-26,2,855,"1.7.21",TRUE
"2001","1.7.21.27",0,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,0,0,0,0,0,1,29,8,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-08-29,NA,2007-08-29,2007,TRUE,FALSE,2005-04-26,2,855,"1.7.21",TRUE
"1983","1.7.21.23",0,7,"21",226105.052287,8180759.445794,"270-7",2,0,0,0,0,0,0,0,1,18,7,2008,TRUE,FALSE,FALSE,FALSE,FALSE,4,4,0,2008-07-18,NA,2008-07-18,2008,FALSE,FALSE,2005-04-26,1,1179,"1.7.21",TRUE
"1986","1.7.21.24",0,7,"21",226113.445406,8180759.373794,"270-7",1,0,0,0,0,0,0,0,1,18,7,2008,TRUE,FALSE,FALSE,FALSE,FALSE,4,4,0,2008-07-18,NA,2008-07-18,2008,TRUE,FALSE,2005-04-26,2,1179,"1.7.21",TRUE
"1977","1.7.21.19",45,7,"21",226096.583327,8180791.659144,"270-7",0,0,0,1,26,5,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-05-26,2009-05-26,2009,FALSE,FALSE,2005-04-26,1,1491,"1.7.21",TRUE
"1981","1.7.21.20",45,7,"21",226095.745235,8180781.056653,"270-7",2,0,0,1,26,5,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-05-26,2009-05-26,2009,FALSE,FALSE,2005-04-26,1,1491,"1.7.21",TRUE
"1987","1.7.21.24",80,7,"21",226113.445406,8180759.373794,"270-7",1,0,0,0,0,0,0,0,1,22,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-07-22,NA,2009-07-22,2009,FALSE,FALSE,2005-04-26,1,1548,"1.7.21",TRUE
"1990","1.7.21.25",80,7,"21",226122.452558,8180757.390905,"270-7",1,0,1,1,2,7,2009,0,1,22,7,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,1,2009-07-22,2009-07-02,2009-07-22,2009,TRUE,FALSE,2005-04-26,2,1548,"1.7.21",TRUE
"1996","1.7.21.26",80,7,"21",226125.53924,8180775.442338,"270-7",2,0,0,1,2,7,2009,0,1,22,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-07-22,2009-07-02,2009-07-22,2009,FALSE,FALSE,2005-04-26,1,1548,"1.7.21",TRUE
"2002","1.7.21.27",80,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,0,0,0,0,0,1,22,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-07-22,NA,2009-07-22,2009,FALSE,FALSE,2005-04-26,1,1548,"1.7.21",TRUE
"1997","1.7.21.26",154,7,"21",226125.53924,8180775.442338,"270-7",2,0,0,1,19,2,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-02-19,2010-02-19,2010,FALSE,FALSE,2005-04-26,1,1760,"1.7.21",TRUE
"2003","1.7.21.27",154,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,1,19,2,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-02-19,2010-02-19,2010,FALSE,FALSE,2005-04-26,1,1760,"1.7.21",TRUE
"1992","1.7.21.25",239,7,"21",226122.452558,8180757.390905,"270-7",1,0,0,1,21,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-06-21,2010-06-21,2010,FALSE,FALSE,2005-04-26,1,1882,"1.7.21",TRUE
"1998","1.7.21.26",239,7,"21",226125.53924,8180775.442338,"270-7",2,0,0,1,21,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-06-21,2010-06-21,2010,FALSE,FALSE,2005-04-26,1,1882,"1.7.21",TRUE
"2004","1.7.21.27",239,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,1,21,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-06-21,2010-06-21,2010,FALSE,FALSE,2005-04-26,1,1882,"1.7.21",TRUE
"1993","1.7.21.25",591,7,"21",226122.452558,8180757.390905,"270-7",1,0,0,1,13,8,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,2012-08-13,2012-08-13,2012,FALSE,FALSE,2005-04-26,1,2666,"1.7.21",TRUE
"1999","1.7.21.26",591,7,"21",226125.53924,8180775.442338,"270-7",2,0,0,1,13,8,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,2012-08-13,2012-08-13,2012,FALSE,FALSE,2005-04-26,1,2666,"1.7.21",TRUE
"2005","1.7.21.27",591,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,1,13,8,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,2012-08-13,2012-08-13,2012,FALSE,FALSE,2005-04-26,1,2666,"1.7.21",TRUE
"2000","1.7.21.26",611,7,"21",226125.53924,8180775.442338,"270-7",2,0,1,1,26,9,2012,1,1,12,10,2012,TRUE,TRUE,TRUE,FALSE,FALSE,4,8,1,2012-10-12,2012-09-26,2012-10-12,2012,FALSE,FALSE,2005-04-26,1,2726,"1.7.21",TRUE
"2006","1.7.21.27",611,7,"21",226114.936118,8180778.835309,"270-7",2,0,0,0,0,0,0,0,1,12,10,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-10-12,NA,2012-10-12,2012,FALSE,FALSE,2005-04-26,1,2726,"1.7.21",TRUE
"1989","1.7.21.24",611,7,"21",226113.445406,8180759.373794,"270-7",1,0,0,0,0,0,0,0,1,13,10,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-10-13,NA,2012-10-13,2012,FALSE,FALSE,2005-04-26,1,2727,"1.7.21",TRUE
"1994","1.7.21.25",611,7,"21",226122.452558,8180757.390905,"270-7",1,0,0,0,0,0,0,0,1,13,10,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-10-13,NA,2012-10-13,2012,FALSE,FALSE,2005-04-26,1,2727,"1.7.21",TRUE
"1978","1.7.21.19",611,7,"21",226096.583327,8180791.659144,"270-7",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2005-04-26,1,NA,"1.7.21",TRUE
"1982","1.7.21.20",591,7,"21",226095.745235,8180781.056653,"270-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2005-04-26,1,NA,"1.7.21",TRUE
"1985","1.7.21.23",591,7,"21",226105.052287,8180759.445794,"270-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2005-04-26,1,NA,"1.7.21",TRUE
"1988","1.7.21.24",591,7,"21",226113.445406,8180759.373794,"270-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2005-04-26,1,NA,"1.7.21",TRUE
"1991","1.7.21.25",154,7,"21",226122.452558,8180757.390905,"270-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,NA,NA,0,FALSE,FALSE,2005-04-26,1,NA,"1.7.21",TRUE
"2009","1.7.21.29",0,7,"21",226109.299906,8180743.357659,"271-7",1,0,0,0,0,0,0,0,1,17,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-01-17,NA,2007-01-17,2007,TRUE,TRUE,2007-01-17,0,0,"1.7.21",TRUE
"2014","1.7.21.31",0,7,"21",226093.247383,8180735.88748,"271-7",2,0,0,0,0,0,0,0,1,17,1,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-01-17,NA,2007-01-17,2007,TRUE,TRUE,2007-01-17,0,0,"1.7.21",TRUE
"2016","1.7.21.32",86,7,"21",226091.743537,8180724.767861,"271-7",2,0,0,0,0,0,0,0,1,22,7,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,3,2009-07-22,NA,2009-07-22,2009,TRUE,FALSE,2007-01-17,2,917,"1.7.21",TRUE
"2017","1.7.21.33",86,7,"21",226090.807211,8180714.478973,"271-7",2,0,1,1,6,7,2009,1,1,31,7,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,3,2009-07-31,2009-07-06,2009-07-31,2009,TRUE,FALSE,2007-01-17,2,926,"1.7.21",TRUE
"2010","1.7.21.29",105,7,"21",226109.299906,8180743.357659,"271-7",1,0,0,1,19,9,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-09-19,2009-09-19,2009,FALSE,FALSE,2007-01-17,1,976,"1.7.21",TRUE
"2007","1.7.21.28",105,7,"21",226118.046049,8180741.068896,"271-7",2,0,0,1,1,12,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-12-01,2009-12-01,2009,FALSE,FALSE,2007-01-17,1,1049,"1.7.21",TRUE
"2011","1.7.21.29",141,7,"21",226109.299906,8180743.357659,"271-7",1,0,1,1,16,12,2009,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,1,NA,2009-12-16,2009-12-16,2009,FALSE,FALSE,2007-01-17,1,1064,"1.7.21",TRUE
"2008","1.7.21.28",147,7,"21",226118.046049,8180741.068896,"271-7",2,0,0,1,16,12,2009,1,1,18,12,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,1,2009-12-18,2009-12-16,2009-12-18,2009,TRUE,FALSE,2007-01-17,2,1066,"1.7.21",TRUE
"2012","1.7.21.29",147,7,"21",226109.299906,8180743.357659,"271-7",1,0,0,0,0,0,0,1,1,18,12,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,1,2009-12-18,NA,2009-12-18,2009,FALSE,FALSE,2007-01-17,1,1066,"1.7.21",TRUE
"2015","1.7.21.31",147,7,"21",226093.247383,8180735.88748,"271-7",2,0,0,0,0,0,0,0,1,18,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-18,NA,2009-12-18,2009,FALSE,FALSE,2007-01-17,1,1066,"1.7.21",TRUE
"2013","1.7.21.30",147,7,"21",226094.287298,8180746.140478,"271-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,NA,NA,0,FALSE,FALSE,2007-01-17,1,NA,"1.7.21",TRUE
"2021","1.7.21.35",0,7,"21",226076.329483,8180695.514478,"272-7",2,0,0,0,0,0,0,1,1,20,4,2006,TRUE,TRUE,TRUE,FALSE,FALSE,4,2,0,2006-04-20,NA,2006-04-20,2006,TRUE,TRUE,2006-04-20,0,0,"1.7.21",TRUE
"2020","1.7.21.35",0,7,"21",226076.329483,8180695.514478,"272-7",2,0,0,0,0,0,0,0,1,29,8,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-08-29,NA,2007-08-29,2007,FALSE,FALSE,2006-04-20,1,496,"1.7.21",TRUE
"2018","1.7.21.34",100,7,"21",226081.818034,8180702.375591,"272-7",2,0,0,1,18,9,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-09-18,2009-09-18,2009,FALSE,FALSE,2006-04-20,1,1247,"1.7.21",TRUE
"2022","1.7.21.35",100,7,"21",226076.329483,8180695.514478,"272-7",2,0,0,1,18,9,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-09-18,2009-09-18,2009,FALSE,FALSE,2006-04-20,1,1247,"1.7.21",TRUE
"2023","1.7.21.35",128,7,"21",226076.329483,8180695.514478,"272-7",2,0,0,1,1,12,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-12-01,2009-12-01,2009,FALSE,FALSE,2006-04-20,1,1321,"1.7.21",TRUE
"2019","1.7.21.34",143,7,"21",226081.818034,8180702.375591,"272-7",2,0,0,1,17,12,2009,0,1,18,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-18,2009-12-17,2009-12-18,2009,TRUE,FALSE,2006-04-20,2,1338,"1.7.21",TRUE
